' Title Id;Description;Product code;Company Code;Notes;Versions;Region;Available on cdn;ico file Id;Native Resolution; Native Fps; Cap effect (NOEF, SYNCSCR, SYNCSCR)
'000500001016E600';ZaciSa s Last Stand;wup-n-wlse;-;-;v33;usa;yes;'000500001016E600';720;60;SYNCSCR
'000500001016E700';99 Seconds;wup-n-wcqe;-;-;v0;usa;yes;'000500001016E700';720;60;SYNCSCR
'000500001016E800';Master Reboot;wup-p-wmrp;009v;-;v16;eur;yes;'000500001016B200';720;60;SYNCSCR
'000500001016E900';Gravity Badgers;wup-p-wgvp;-;-;v1;eur;yes;'000500001016E900';720;60;SYNCSCR
'000500001016EA00';Child Of Light;wup-p-aclp;41;-;v16;eur;yes;'000500001015B200';720;60;SYNCSCR
'000500001016EF00';Angry Bunnies Colossal Carrot Crusade;wup-n-wbee;-;-;v0;usa;yes;'0005000010154900';720;60;SYNCSCR
'000500001016F200';Castlevania Circle Of The moon;wup-n-pase;-;-;v0;usa;yes;'000500001016F200';720;60;SYNCSCR
'000500001016F400';Kirby Nightmare In Dream Land;wup-n-pate;-;-;v0;usa;yes;'000500001016F400';576;60;SYNCSCR
'000500001016F600';Super Mario World Super Mario Advance 2;wup-n-paue;-;-;v0;usa;yes;'000500001016F600';720;60;SYNCSCR
'000500001016F700';Gba;wup-n-pavj;-;-;v0;jpn;yes;'000500001016F700';720;60;SYNCSCR
'000500001016F800';Mario Golf Advance Tour;wup-n-pave;-;-;v0;usa;yes;'000500001016F800';720;60;SYNCSCR
'000500001016FA00';Metroid Zero Mission;wup-n-pawe;-;-;-;usa;yes;'000500001016FA00';720;60;SYNCSCR
'000500001016FB00';Mon Premier Karaoke;wup-p-wmkp;-;-;v0;eur;yes;'000500001016DD00';720;60;SYNCSCR
'000500001016FD00';Ava and Avior Save the Earth;wup-n-weae;-;-;v0;usa;yes;'000500001016FD00';720;60;SYNCSCR
'000500001016FE00';Ballpoint Universe Infinite;wup-n-wbpe;-;-;v0;usa;yes;'000500001016FE00';720;60;SYNCSCR
'000500001016FF00';Flowerworks HD Follie s Adventure;wup-n-wfwe;00nt;-;v16;usa;yes;'000500001016FF00';1080;60;SYNCSCR
'0005000010170100';Monkey Pirates;wup-n-wmpe;-;-;v16;usa;yes;'0005000010162200';720;60;SYNCSCR
'0005000010170200';Pier Solar And The Great Architects;wup-n-wgae;007z;-;v16;usa;yes;'0005000010170200';720;60;SYNCSCR
'0005000010170400';XType Plus;wup-n-wexe;-;-;v32;usa;yes;'000500001016E200';720;60;SYNCSCR
'0005000010170600';Kamen Rider Battride War;wup-u-apwj;00af;-;v16;jpn;notmd;'0005000010170700';720;60;SYNCSCR
'0005000010170700';Kamen Rider Battride War;wup-n-abwj;00af;-;v17;jpn;yes;'0005000010170700';720;60;SYNCSCR
'0005000010170800';R-type;wup-n-ppaj;-;-;v0;jpn;yes;'000500001016A500';720;60;SYNCSCR
'0005000010170900';Castlevania;wup-n-pasp;-;-;v0;eur;yes;'0005000010151400';720;60;SYNCSCR
'0005000010170B00';The Revenge;-;-;-;v0;jpn;yes;'0005000010170B00';720;60;SYNCSCR
'0005000010170C00';Double Dragon II-The Revenge;wup-n-fc8e;-;-;v0;usa;yes;'0005000010170C00';720;60;SYNCSCR
'0005000010170D00';Double Dragon II-The Revenge;wup-n-fc8p;-;-;v0;eur;yes;'0005000010170D00';720;60;SYNCSCR
'0005000010170F00';LifeForce;wup-n-fc9e;-;-;v0;usa;yes;'0005000010170F00';720;60;SYNCSCR
'0005000010171000';LifeForce;wup-n-fc9p;-;-;v0;eur;yes;'0005000010170F00';720;60;SYNCSCR
'0005000010171200';Ufouria-The Saga;wup-n-fdae;-;-;v0;usa;yes;'0005000010171200';720;60;SYNCSCR
'0005000010171300';Ufouria-The Saga;wup-n-fdap;-;-;v0;eur;yes;'0005000010171200';720;60;SYNCSCR
'0005000010171B00';Super;wup-n-jclj;-;-;v0;jpn;yes;'0005000010158D00';720;60;SYNCSCR
'0005000010171C00';Nobunaga s Ambition;wup-n-jcle;-;-;v0;usa;yes;'0005000010171C00';720;60;SYNCSCR
'0005000010171D00';Nobunaga s Ambition;wup-n-jclp;-;-;v0;eur;yes;'0005000010171C00';720;60;SYNCSCR
'0005000010171E00';Wii Sports Club;-;-;-;v0;jpn;yes;'000500001012F100';720;60;SYNCSCR
'0005000010171F00';Pushmo World;wup-n-wkee;-;-;v0;usa;yes;'0005000010171F00';720;60;SYNCSCR
'0005000010172000';Pullblox World;wup-p-wkep;-;-;v0;eur;yes;'0005000010172000';720;60;SYNCSCR
'0005000010172100';Meine Ersten Mitsing-Lieder;-;-;-;v0;eur;yes;'0005000010172100';720;60;SYNCSCR
'0005000010172200';Color Zen Kids;wup-n-wkde;-;-;v0;usa;yes;'0005000010172200';720;60;SYNCSCR
'0005000010172600';Bayonetta 2;wup-n-aque;1;-;v0;usa;yes;'0005000010172600';720;30;NOEF
'0005000010172700';Bayonetta 2;wup-p-aqup;-;-;v0;eur;yes;'0005000010172600';720;30;NOEF
'0005000010172900';Aqua Moto Racing Utopia;-;-;-;-;eur;yes;'0005000010172900';720;60;SYNCSCR
'0005000010172A00';Crunchyroll;wup-n-hrle;009z;-;v16;usa;yes;'0005000010172A00';720;60;SYNCSCR
'0005000010172B00';Crunchyroll;wup-n-hrlp;009z;-;v17;eur;yes;'0005000010172A00';720;60;SYNCSCR
'0005000010172C00';Kirby Nightmare In Dream Land;wup-n-patp;-;-;v0;eur;yes;'000500001016F400';576;60;SYNCSCR
'0005000010172D00';Super Mario World-Super Mario Advance 2;wup-n-paup;-;-;-;eur;yes;'000500001016F600';720;60;SYNCSCR
'0005000010172E00';Mario Golf Advance Tour;wup-n-pavp;-;-;v0;eur;yes;'000500001016F800';720;60;SYNCSCR
'0005000010172F00';Metroid Zero Mission;wup-n-pawp;-;-;v0;eur;yes;'000500001016FA00';720;60;SYNCSCR
'0005000010173100';I ve Got To Run;wup-n-wgte;-;-;v0;usa;yes;'0005000010173100';720;60;SYNCSCR
'0005000010173200';Another World 20th Anniversary Edition;wup-p-weup;-;-;v16;eur;yes;'0005000010173200';720;60;SYNCSCR
'0005000010173300';Stealth Inc 2-A Game Of Clones;wup-p-wcgp;00ub;-;v16;eur;yes;'0005000010176500';720;60;SYNCSCR
'0005000010173400';Transformers Rise Of The Dark Spark;wup-p-ayep;52;-;v0;eur;yes;'0005000010173400';720;60;NOEF
'0005000010173600';Super Mario Advance;wup-n-paxe;-;-;v0;usa;yes;'0005000010173600';720;60;SYNCSCR
'0005000010173700';Super Mario Advance;wup-n-paxp;-;-;-;eur;yes;'0005000010173600';720;60;SYNCSCR
'0005000010173900';Pac-man Collection;wup-n-paye;-;-;v0;usa;yes;'0005000010173900';720;60;SYNCSCR
'0005000010173B00';Fire Emblem;wup-n-paze;-;-;v0;usa;yes;'0005000010173D00';720;60;SYNCSCR
'0005000010173C00';Fire Emblem;wup-n-pazp;-;-;v0;eur;yes;'0005000010173D00';720;60;SYNCSCR
'0005000010173D00';Fire Emblem;-;-;-;v0;eur;yes;'0005000010173D00';720;60;SYNCSCR
'0005000010173E00';Virtual Console GBA;-;-;-;-;jpn;Yes;'0005000010173E00';1080;60;SYNCSCR
'0005000010173F00';Pac-man Collection;wup-n-payp;-;-;v0;eur;yes;'0005000010173900';720;60;SYNCSCR
'0005000010174000';Mario Pinball Land;wup-n-pa4e;-;-;v0;usa;yes;'0005000010174000';720;60;SYNCSCR
'0005000010174100';Super Mario Ball;wup-n-pa4p;-;-;v0;eur;yes;'0005000010174100';720;60;SYNCSCR
'0005000010174200';Color Zen Kids;wup-p-wkdp;-;-;v0;eur;yes;'0005000010172200';720;60;SYNCSCR
'0005000010174300';Jr;wup-n-fddj;-;-;v0;jpn;yes;'0005000010174300';720;60;SYNCSCR
'0005000010174400';Donkey Kong Jr Math;wup-n-fdde;-;-;v0;usa;yes;'0005000010174400';720;60;SYNCSCR
'0005000010174500';Donkey Kong Jr Math;wup-n-fddp;-;-;v0;eur;yes;'0005000010174400';720;60;SYNCSCR
'0005000010174700';Dig Dug;wup-n-fdee;-;-;v0;usa;yes;'0005000010174700';720;60;SYNCSCR
'0005000010174800';Dig Dug;wup-n-fdep;-;-;v0;eur;yes;'0005000010174700';720;60;SYNCSCR
'0005000010174E00';Megaman 7;wup-n-jcne;-;-;v0;usa;yes;'0005000010174E00';720;60;SYNCSCR
'0005000010174F00';Megaman 7;wup-n-jcnp;-;-;v0;eur;yes;'0005000010174E00';720;60;SYNCSCR
'0005000010175100';X3;wup-n-jcpj;-;-;v0;jpn;yes;'0005000010175100';720;60;SYNCSCR
'0005000010175200';Megaman x3;wup-n-jcpe;-;-;v0;usa;yes;'0005000010175200';720;60;SYNCSCR
'0005000010175300';Megaman x3;wup-n-jcpp;-;-;v0;eur;yes;'0005000010175200';720;60;SYNCSCR
'0005000010175400';Paper Monsters Recut;wup-n-wm3e;-;-;v16;usa;yes;'0005000010175400';720;60;SYNCSCR
'0005000010175500';Another World 20th Anniversary Edition;wup-n-weue;-;-;v0;usa;yes;'0005000010173200';720;60;SYNCSCR
'0005000010175700';Blok Drop U;wup-p-wbup;-;-;v0;eur;yes;'000500001016E500';720;60;SYNCSCR
'0005000010175800';My Jurassic Farm;wup-n-wmje;-;-;v0;usa;yes;'0005000010175800';720;60;SYNCSCR
'0005000010175900';My Arctic Farm;wup-n-wmae;-;-;v0;usa;yes;'0005000010175900';720;60;SYNCSCR
'0005000010175A00';6180 The Moon;wup-n-wm6e;-;-;-;usa;yes;'0005000010175A00';720;60;SYNCSCR
'0005000010175B00';Sonic Boom-Rise Of Lyric;wup-n-bssp;008p;-;v0;eur;yes;'0005000010177800';720;60;SYNCSCR
'0005000010175C00';One Piece Unlimited World Red;wup-n-aune;-;-;v0;usa;yes;'0005000010175C00';720;60;SYNCSCR
'0005000010175D00';One Piece Unlimited World Red;wup-p-aunp;00af;-;v16;eur;yes;'0005000010175C00';720;60;SYNCSCR
'0005000010175F00';D.m.l.c.--;wup-n-wdmj;-;-;v0;jpn;yes;'0005000010175F00';720;60;SYNCSCR
'0005000010176000';Castlevania;wup-n-pa5j;-;-;v0;jpn;yes;'0005000010151400';720;60;SYNCSCR
'0005000010176100';Castlevania Harmony Of Dissonance;wup-n-pa5e;-;-;v0;usa;yes;'0005000010176100';720;60;SYNCSCR
'0005000010176200';Castlevania Harmony Of Dissonance;wup-n-pa5p;-;-;v0;eur;yes;'0005000010176100';720;60;SYNCSCR
'0005000010176300';Little Inferno;wup-n-wlfj;-;-;v0;jpn;yes;'000500001011B200';720;60;SYNCSCR
'0005000010176400';Pixel Paint;wup-n-wd9e;-;-;v0;usa;yes;'0005000010176400';720;60;SYNCSCR
'0005000010176500';Stealth Inc 2-A Game Of Clones;wup-n-wcge;00ub;-;v16;usa;yes;'0005000010176500';720;60;SYNCSCR
'0005000010176800';Guacamelee Super Turbo Championship Edition;wup-n-wgce;-;-;v0;usa;yes;'0005000010176800';720;60;SYNCSCR
'0005000010176900';Splatoon;wup-n-agme;1;-;v96;usa;yes;'0005000010176A00';720;30;SYNCSCR
'0005000010176A00';Splatoon;wup-p-agmp;1;-;v80;eur;yes;'0005000010176A00';720;30;SYNCSCR
'0005000010176B00';1001 Spikes;wup-n-wm9e;-;-;v32;usa;yes;'0005000010176B00';720;60;SYNCSCR
'0005000010176D00';Golden Sun-The Lost Age;wup-n-pa6e;-;-;v0;usa;yes;'0005000010176D00';720;60;SYNCSCR
'0005000010176E00';Golden Sun-The Lost Age;wup-n-pa6p;-;-;v0;eur;yes;'0005000010176D00';720;60;SYNCSCR
'0005000010176F00';Just Dance 2015;wup-p-bjdp;41;-;v16;eur;yes;'0005000010176F00';720;60;SYNCSCR
'0005000010177000';Hello Kitty Kruisers;wup-p-ahkp;-;-;v0;eur;yes;'0005000010147E00';720;60;SYNCSCR
'0005000010177200';Citizens Of Earth;wup-n-wcue;-;-;v0;usa;yes;'0005000010177200';720;60;SYNCSCR
'0005000010177300';Fit Music;wup-n-afme;-;-;v0;usa;yes;'0005000010177300';720;60;SYNCSCR
'0005000010177400';Luv Me Buddies Wonderland;wup-n-alve;-;-;v0;usa;yes;'0005000010154E00';720;60;SYNCSCR
'0005000010177500';Nihilumbra;wup-n-whle;-;-;v0;usa;yes;'000500001016DA00';720;60;SYNCSCR
'0005000010177600';Devil s Third;wup-n-adne;1;-;v16;usa;yes;'0005000010177600';720;60;NOEF
'0005000010177700';Devil s Third;wup-p-adnp;1;-;v16;eur;yes;'0005000010177600';720;60;NOEF
'0005000010177800';Sonic Boom-Rise Of Lyric;wup-p-bssp;008p;-;v16;eur;yes;'0005000010177800';720;60;SYNCSCR
'0005000010177B00';Mighty Final Fight;wup-n-fdke;-;-;v0;usa;yes;'0005000010177B00';720;60;SYNCSCR
'0005000010177C00';Mighty Final Fight;wup-n-fdkp;-;-;v0;eur;yes;'0005000010177B00';720;60;SYNCSCR
'0005000010177D00';2010;wup-n-fdlj;-;-;v0;jpn;yes;'0005000010177D00';720;60;SYNCSCR
'0005000010177E00';Street Fighter 2010-The Final Fight;wup-n-fdle;-;-;v0;usa;yes;'0005000010177E00';720;60;SYNCSCR
'0005000010177F00';Street Fighter 2010-The Final Fight;wup-n-fdlp;-;-;v0;eur;yes;'0005000010177E00';720;60;SYNCSCR
'0005000010178300';Wild Guns;wup-n-jcte;-;-;v0;usa;yes;'0005000010178300';720;60;SYNCSCR
'0005000010178400';Wild Guns;wup-n-jctp;-;-;v0;eur;yes;'0005000010178300';720;60;SYNCSCR
'0005000010178600';Natsume Championship Wrestling;wup-n-jcue;-;-;v0;usa;yes;'0005000010178600';720;60;SYNCSCR
'0005000010178700';Natsume Championship Wrestling;wup-n-jcup;-;-;v0;eur;yes;'0005000010178600';720;60;SYNCSCR
'0005000010178900';Breath Of Fire;wup-n-jcve;-;-;v0;usa;yes;'0005000010178900';720;60;SYNCSCR
'0005000010178A00';Breath Of Fire;wup-n-jcvp;-;-;v0;eur;yes;'0005000010178A00';720;60;SYNCSCR
'0005000010178C00';Demon s Crest;wup-n-jcwe;-;-;v0;usa;yes;'0005000010178C00';720;60;SYNCSCR
'0005000010178D00';Demon s Crest;wup-n-jcwp;-;-;v0;eur;yes;'0005000010178C00';720;60;SYNCSCR
'0005000010178E00';Mario vs Donkey Kong Tipping Stars;wup-p-wafp;-;-;v0;eur;yes;'0005000010178E00';720;60;SYNCSCR
'0005000010178F00';Shovel Knight;wup-p-wknp;00ay;-;v0;eur;yes;'000500001016E100';1080;60;SYNCSCR
'0005000010179100';Just Dance 2015;wup-n-bjde;41;-;v16;usa;yes;'0005000010176F00';720;60;SYNCSCR
'0005000010179300';Internal Invasion;wup-n-wg9e;-;-;v0;usa;yes;'0005000010179300';720;60;SYNCSCR
'0005000010179400';Ittle Dew;wup-n-wdwe;-;-;v0;usa;yes;'000500001016DB00';720;60;SYNCSCR
'0005000010179500';Plenty Of Fishies;wup-n-wfpe;-;-;v17;usa;yes;'0005000010179500';720;60;SYNCSCR
'0005000010179600';Shiny The Firefly;wup-n-wfre;-;-;v0;usa;yes;'0005000010179600';720;60;SYNCSCR
'0005000010179700';Guacamelee Super Turbo Championship Edition;wup-p-wgcp;-;-;v0;eur;yes;'0005000010176800';720;60;SYNCSCR
'0005000010179900';Chariot;wup-p-wc4p;-;-;v0;eur;yes;'0005000010179900';720;60;SYNCSCR
'0005000010179A00';Ds;wup-n-daaj;-;-;v16;jpn;yes;'0005000010179A00';720;60;SYNCSCR
'0005000010179B00';Brain Age-Train Your Brain In Minutes A Day;wup-n-daae;-;-;-;usa;yes;'0005000010179B00';720;60;SYNCSCR
'0005000010179C00';Dr Kawashima s brain training;wup-n-daap;-;-;v0,v16;eur;yes;'0005000010179C00';720;60;SYNCSCR
'0005000010179E00';Yoshi Touch Go;wup-n-dabe;-;-;v16;usa;yes;'0005000010179E00';720;60;SYNCSCR
'0005000010179F00';Yoshi Touch Go;wup-n-dabp;-;-;v0,v16;eur;yes;'0005000010179E00';720;60;SYNCSCR
'000500001017A000';Namco Museum;wup-n-pa7e;-;-;v0;usa;yes;'000500001017A000';720;60;SYNCSCR
'000500001017A300';Mega Man Battle Chip Challenge;wup-n-pa9p;-;-;v0;eur;yes;'000500001017A300';720;60;SYNCSCR
'000500001017A400';Gp;wup-n-pa9j;-;-;v0;jpn;yes;'000500001017A400';720;60;SYNCSCR
'000500001017A700';Brick Blast U;wup-n-wbqe;-;-;v0;usa;yes;'000500001017A700';720;60;SYNCSCR
'000500001017A800';Gaiabreaker;wup-n-wbge;-;-;v0;usa;yes;'000500001017AB00';720;60;SYNCSCR
'000500001017A900';Super Robo Mouse;wup-n-wmwe;-;-;-;usa;yes;'000500001017A900';720;60;SYNCSCR
'000500001017AB00';Gaiabreaker;wup-p-wbgp;-;-;v0;eur;yes;'000500001017AB00';720;60;SYNCSCR
'000500001017AC00';Chariot;wup-n-wc4e;-;-;v0;usa;yes;'0005000010179900';720;60;SYNCSCR
'000500001017AD00';Chubbins;wup-n-wc7e;-;-;v0;usa;yes;'000500001017AD00';720;60;SYNCSCR
'000500001017AE00';Geom;wup-n-wg2e;-;-;v0;usa;yes;'000500001017AE00';720;60;SYNCSCR
'000500001017AF00';Ping1-5+;wup-n-wk2e;-;-;v17;usa;yes;'000500001017AF00';720;60;SYNCSCR
'000500001017B000';Roving Rogue;wup-n-wcje;-;-;v16;usa;yes;'000500001017B000';720;60;SYNCSCR
'000500001017B100';Shuttle Rush;wup-n-wc5e;-;-;v0;usa;yes;'000500001017B100';720;60;SYNCSCR
'000500001017B200';Turtle Tale;wup-n-wk8e;-;-;v0;usa;yes;'000500001017B200';720;60;SYNCSCR
'000500001017B300';A World Of Keflings;wup-n-wkle;-;-;v0;usa;yes;'000500001017B300';720;60;SYNCSCR
'000500001017B500';Art Academy-Atelier;wup-p-bxap;1;-;v17;eur;yes;'000500001017B500';720;60;SYNCSCR
'000500001017B800';Sp;wup-n-wbwj;-;-;v1;jpn;yes;'000500001017B800';720;60;SYNCSCR
'000500001017BA00';Namco Museum;wup-n-pa7p;-;-;v0;eur;yes;'000500001017A000';720;60;SYNCSCR
'000500001017BB00';Kurukuru Kururin;wup-n-pa8p;-;-;v0;eur;yes;'000500001017BC00';720;60;SYNCSCR
'000500001017BC00';Kurukuru Kururin;wup-n-pa8z;-;-;-;usa;yes;'000500001017BC00';720;60;SYNCSCR
'000500001017BF00';Art Academy-Home Studio;wup-n-bxae;1;-;v17;usa;yes;'000500001017BF00';720;60;SYNCSCR
'000500001017C200';Baila Latino;wup-p-ablp;-;-;v0;eur;yes;'000500001017C200';720;60;SYNCSCR
'000500001017C400';Baila Latino;wup-n-able;-;-;v0;usa;yes;'000500001017C200';720;60;SYNCSCR
'000500001017C600';Skylanders Trap Team;wup-p-bk7e;52;-;v16;usa;yes;'000500001017C600';720;60;SYNCSCR
'000500001017C700';Swords Soldiers;wup-n-wkse;-;-;v0;usa;yes;'000500001017C700';720;60;SYNCSCR
'000500001017C800';Swords Soldiers;wup-p-wksp;-;-;v0;eur;yes;'000500001017C700';720;60;SYNCSCR
'000500001017C900';Edge;wup-n-wedj;-;-;v0;jpn;yes;'0005000010152100';720;60;SYNCSCR
'000500001017CA00';Toki Tori 2;wup-n-waaj;-;-;v0;jpn;yes;'0005000010116500';720;60;SYNCSCR
'000500001017CF00';Fire Emblem-The Sacred Stones;wup-n-pbbe;-;-;v0;usa;yes;'000500001017CF00';720;60;SYNCSCR
'000500001017D000';Fire Emblem-The Sacred Stones;wup-n-pbbp;-;-;v0;eur;yes;'000500001017CF00';720;60;SYNCSCR
'000500001017D200';Mario Kart Super Circuit;wup-n-pbdp;-;-;v0;eur;yes;'000500001017D200';720;60;SYNCSCR
'000500001017D300';Mario Kart Super Circuit;wup-n-pbde;-;-;v0;usa;yes;'000500001017D300';720;60;SYNCSCR
'000500001017D600';Dk-king Of Swing;wup-n-pbce;-;-;v0;usa;yes;'000500001017D600';720;60;SYNCSCR
'000500001017D700';Dk-king Of Swing;wup-n-pbcp;-;-;v0;eur;yes;'000500001017D600';720;60;SYNCSCR
'000500001017D800';Hyrule Warriors;wup-n-bwpe;1;-;v48;usa;yes;'000500001017D900';720;30;NOEF
'000500001017D900';Hyrule Warriors;wup-p-bwpp;1;-;v48;eur;yes;'000500001017D900';720;30;NOEF
'000500001017DA00';Costume Quest 2;wup-n-acqe;011s;-;v16;usa;yes;'000500001017DA00';720;60;SYNCSCR
'000500001017DB00';Dolphin Up;wup-n-wupe;-;-;v16;usa;yes;'000500001017DB00';720;60;SYNCSCR
'000500001017DC00';Frenchy Bird;wup-n-wfue;-;-;v0;usa;yes;'000500001017DC00';720;60;SYNCSCR
'000500001017E000';Turtle Tale;wup-p-wk8p;-;-;v0;eur;yes;'000500001017B200';720;60;SYNCSCR
'000500001017E100';Ice Cream Surfer;wup-p-wsfp;-;-;v33;eur;yes;'000500001017E100';720;60;SYNCSCR
'000500001017E200';3Souls;wup-p-wtsp;-;-;-;eur;yes;'000500001017E200';720;60;SYNCSCR
'000500001017E300';Splatoon;-;-;-;v0;eur;yes;'0005000010176A00';720;30;SYNCSCR
'000500001017E400';Chasing Dead;wup-n-wzhe;-;-;-;usa;yes;'000500001017E400';720;60;SYNCSCR
'000500001017E500';Pac-man And The Ghostly Adventures 2;wup-p-bpmp;00af;-;v0;eur;yes;'000500001017E500';720;60;SYNCSCR
'000500001017E600';Pac-man And The Ghostly Adventures 2;wup-n-bpme;-;-;v0;usa;yes;'000500001017E500';720;60;SYNCSCR
'000500001017E700';3Souls;wup-n-wtse;-;-;-;usa;yes;'000500001017E200';720;60;SYNCSCR
'000500001017EB00';SDK Paint;wup-n-wspe;-;-;v32;usa;yes;'000500001017EB00';720;60;SYNCSCR
'000500001017EC00';Guac a Mole;wup-p-wgyp;-;-;v0;eur;yes;'000500001017EC00';720;60;SYNCSCR
'000500001017ED00';Flowerworks HD Follie s Adventure;wup-p-wfwp;-;-;v0;eur;yes;'000500001016FF00';1080;60;SYNCSCR
'000500001017EF00';Devil World;wup-n-fdmp;-;-;v0;eur;yes;'000500001017EF00';720;60;SYNCSCR
'000500001017F000';2sos;wup-n-fdnj;-;-;v0;jpn;yes;'000500001017F000';720;60;SYNCSCR
'000500001017F500';Crash N The Boys Street Challenge;wup-n-fdse;-;-;v0;usa;yes;'000500001017F500';720;60;SYNCSCR
'000500001017F600';Crash N The Boys Street Challenge;wup-n-fdsp;-;-;v0;eur;yes;'000500001017F500';720;60;SYNCSCR
'000500001017F700';Shadow Of The Ninja;wup-n-fdte;-;-;v0;usa;yes;'000500001017F700';720;60;SYNCSCR
'000500001017F800';Shadow Of The Ninja;wup-n-fdtp;-;-;v0;eur;yes;'000500001017F700';720;60;SYNCSCR
'000500001017F900';S.c.a.t.;wup-n-fdue;-;-;v0;usa;yes;'000500001017F900';720;60;SYNCSCR
'000500001017FA00';S.c.a.t.;wup-n-fdup;-;-;v0;eur;yes;'000500001017F900';720;60;SYNCSCR
'000500001017FC00';Donkey Kong Country 3-Dixie Kong s Double Trouble;wup-n-jcxe;-;-;v0;usa;yes;'000500001017FC00';720;60;SYNCSCR
'000500001017FD00';Donkey Kong Country 3-Dixie Kong s Double Trouble;wup-n-jcxp;-;-;v0;eur;yes;'000500001017FC00';720;60;SYNCSCR
'000500001017FF00';Mega Man Battle Network;wup-n-pbae;-;-;v0;usa;yes;'000500001017FF00';720;60;SYNCSCR
'0005000010180000';Mega Man Battle Network;wup-n-pbap;-;-;v0;eur;yes;'0005000010180000';720;60;SYNCSCR
'0005000010180100';Mega Man Battle Chip Challenge;wup-n-pa9e;-;-;v0;usa;yes;'0005000010180100';720;60;SYNCSCR
'0005000010180200';Mega Man Zero;wup-n-pbep;-;-;v0;eur;yes;'0005000010180200';720;60;SYNCSCR
'0005000010180300';Mega Man Zero;wup-n-pbee;-;-;v0;usa;yes;'0005000010180200';720;60;SYNCSCR
'0005000010180600';Captain Toad Treasure Tracker;wup-n-akbe;1;-;v0;usa;yes;'0005000010180700';720;60;SYNCSCR
'0005000010180700';Captain Toad Treasure Tracker;wup-p-akbp;1;-;v0,v16[?];eur;yes;'0005000010180700';720;60;SYNCSCR
'0005000010180B00';Citizens Of Earth;wup-p-wcup;-;-;v32;eur;yes;'0005000010177200';720;60;SYNCSCR
'0005000010180D00';Shiny The Firefly;wup-p-wfrp;-;-;v0;eur;yes;'0005000010179600';720;60;SYNCSCR
'0005000010180E00';Roving Rogue;wup-p-wcjp;-;-;v0;eur;yes;'000500001017B000';720;60;SYNCSCR
'0005000010181100';Mario Party Advance;wup-n-pbfe;-;-;v0;usa;yes;'0005000010181100';720;60;SYNCSCR
'0005000010181200';Mario Party Advance;wup-n-pbfp;-;-;v0;eur;yes;'0005000010181100';720;60;SYNCSCR
'0005000010181700';The Letter;wup-n-atle;-;-;v32;usa;yes;'0005000010181700';720;60;SYNCSCR
'0005000010181B00';Zombie brigade-No Brain No Gain;wup-p-bnrp;-;-;-;eur;yes;'0005000010181B00';720;60;SYNCSCR
'0005000010181C00';Zombie brigade-No Brain No Gain;wup-p-bnre;-;-;-;usa;yes;'0005000010181B00';720;60;SYNCSCR
'0005000010181F00';Skylanders Trap Team;wup-p-bk7p;52;-;v16;eur;yes;'000500001017C600';720;60;SYNCSCR
'0005000010182600';Ice Cream Surfer;wup-n-wsfe;-;-;v2;usa;yes;'000500001017E100';720;60;SYNCSCR
'0005000010182700';99 Seconds;wup-p-wcqp;-;-;v0;eur;yes;'000500001016E700';720;60;SYNCSCR
'0005000010182800';Frenchy Bird;wup-p-wfup;-;-;v0;eur;yes;'000500001017DC00';720;60;SYNCSCR
'0005000010182900';F-zero;wup-n-pbgj;-;-;v0;jpn;yes;'0005000010119900';720;60;SYNCSCR
'0005000010182A00';F-zero-gplegend;wup-n-pbge;-;-;v0;usa;yes;'0005000010182A00';720;60;SYNCSCR
'0005000010182B00';F-zero-gplegend;wup-n-pbgp;-;-;v0;eur;yes;'0005000010182A00';720;60;SYNCSCR
'0005000010182C00';Jett Tailfin;wup-p-ajtp;00xt;-;v16;eur;yes;'000500001012CD00';720;60;SYNCSCR
'0005000010182D00';Fat City;wup-n-afte;-;-;v1;usa;yes;'0005000010182D00';720;60;SYNCSCR
'0005000010182E00';GetClose-A Game for Rivals;wup-n-agce;-;-;v48;usa;yes;'0005000010182E00';720;60;SYNCSCR
'0005000010182F00';Midtown Crazy Race;wup-n-bcre;-;-;v0;usa;yes;'0005000010189B00';720;60;SYNCSCR
'0005000010183000';Runbow;wup-n-arne;010p;-;v16;usa;yes;'0005000010183000';720;60;SYNCSCR
'0005000010183100';Snakeden;wup-n-asde;-;-;v0;usa;yes;'0005000010183100';720;60;SYNCSCR
'0005000010183300';The Voice;-;-;-;v0;usa;yes;'0005000010183300';720;60;SYNCSCR
'0005000010183400';U Host;wup-n-auhe;-;-;-;usa;yes;'0005000010183400';720;60;SYNCSCR
'0005000010183600';Pokemon Pinball-Ruby Sapphire;wup-n-pbhe;-;-;v0;usa;yes;'0005000010183700';720;60;SYNCSCR
'0005000010183700';Pokemon Pinball-Ruby Sapphire;wup-n-pbhp;-;-;v0;eur;yes;'0005000010183700';720;60;SYNCSCR
'0005000010183900';99 Moves;wup-n-bmve;00up;-;v16;usa;yes;'0005000010183900';720;60;SYNCSCR
'0005000010183A00';Mario Kart 8;-;-;-;v16;jpn;yes;'0005000010183A00';720;60;SPEED
'0005000010183C00';Infinity Runner;wup-n-brne;-;-;-;usa;yes;'0005000010183C00';720;60;SYNCSCR
'0005000010183E00';Castlevania;wup-n-pbjj;-;-;v0;jpn;yes;'0005000010151400';720;60;SYNCSCR
